Entity,Day,reported_ari_cases
Northern Hemisphere,2020-01-27,712174
Northern Hemisphere,2020-02-03,1112644
Northern Hemisphere,2020-02-10,668260
Northern Hemisphere,2020-02-17,519592
Northern Hemisphere,2020-02-24,345541
Northern Hemisphere,2020-03-02,755589
Northern Hemisphere,2020-03-09,628943
Northern Hemisphere,2020-03-16,881707
Northern Hemisphere,2020-03-23,447784
Northern Hemisphere,2020-03-30,449616
Northern Hemisphere,2020-04-06,308902
Northern Hemisphere,2020-04-13,188080
Northern Hemisphere,2020-04-20,244703
Northern Hemisphere,2020-04-27,180906
Northern Hemisphere,2020-05-04,49652
Northern Hemisphere,2020-05-11,160269
Northern Hemisphere,2020-05-18,138681
Northern Hemisphere,2020-05-25,122386
Northern Hemisphere,2020-06-01,147621
Northern Hemisphere,2020-06-08,14710
Northern Hemisphere,2020-06-15,17527
Northern Hemisphere,2020-06-22,70142
Northern Hemisphere,2020-06-29,109496
Northern Hemisphere,2020-07-06,103180
Northern Hemisphere,2020-07-13,141538
Northern Hemisphere,2020-07-20,104712
Northern Hemisphere,2020-07-27,37823
Northern Hemisphere,2020-08-03,236112
Northern Hemisphere,2020-08-10,113355
Northern Hemisphere,2020-08-17,38901
Northern Hemisphere,2020-08-24,199682
Northern Hemisphere,2020-08-31,309717
Northern Hemisphere,2020-09-07,363433
Northern Hemisphere,2020-09-14,101003
Northern Hemisphere,2020-09-21,103530
Northern Hemisphere,2020-09-28,502575
Northern Hemisphere,2020-10-05,24059
Northern Hemisphere,2020-10-12,653523
Northern Hemisphere,2020-10-19,853775
Northern Hemisphere,2020-10-26,452487
Northern Hemisphere,2020-11-02,721913
Northern Hemisphere,2020-11-09,365302
Northern Hemisphere,2020-11-16,349635
Northern Hemisphere,2020-11-23,465459
Northern Hemisphere,2020-11-30,260805
Northern Hemisphere,2020-12-07,104516
Northern Hemisphere,2020-12-14,269469
Northern Hemisphere,2020-12-21,277615
Northern Hemisphere,2020-12-28,69375
Northern Hemisphere,2021-01-04,204060
Northern Hemisphere,2021-01-11,444616
Northern Hemisphere,2021-01-18,350967
Northern Hemisphere,2021-01-25,115177
Northern Hemisphere,2021-02-01,457309
Northern Hemisphere,2021-02-08,301756
Northern Hemisphere,2021-02-15,148465
Northern Hemisphere,2021-02-22,245078
Northern Hemisphere,2021-03-01,157305
Northern Hemisphere,2021-03-08,794812
Northern Hemisphere,2021-03-15,138256
Northern Hemisphere,2021-03-22,100368
Northern Hemisphere,2021-03-29,146128
Northern Hemisphere,2021-04-05,831183
Northern Hemisphere,2021-04-12,335976
Northern Hemisphere,2021-04-19,107435
Northern Hemisphere,2021-04-26,482529
Northern Hemisphere,2021-05-03,153766
Northern Hemisphere,2021-05-10,328843
Northern Hemisphere,2021-05-17,159204
Northern Hemisphere,2021-05-24,209087
Northern Hemisphere,2021-05-31,145508
Northern Hemisphere,2021-06-07,78714
Northern Hemisphere,2021-06-14,38312
Northern Hemisphere,2021-06-21,151880
Northern Hemisphere,2021-06-28,62225
Northern Hemisphere,2021-07-05,412094
Northern Hemisphere,2021-07-12,188391
Northern Hemisphere,2021-07-19,389339
Northern Hemisphere,2021-07-26,258458
Northern Hemisphere,2021-08-02,264076
Northern Hemisphere,2021-08-09,106112
Northern Hemisphere,2021-08-16,420666
Northern Hemisphere,2021-08-23,440574
Northern Hemisphere,2021-08-30,311766
Northern Hemisphere,2021-09-06,402444
Northern Hemisphere,2021-09-13,213880
Northern Hemisphere,2021-09-20,612390
Northern Hemisphere,2021-09-27,240756
Northern Hemisphere,2021-10-04,568369
Northern Hemisphere,2021-10-11,563107
Northern Hemisphere,2021-10-18,270344
Northern Hemisphere,2021-10-25,306697
Northern Hemisphere,2021-11-01,703283
Northern Hemisphere,2021-11-08,219397
Northern Hemisphere,2021-11-15,831173
Northern Hemisphere,2021-11-22,707915
Northern Hemisphere,2021-11-29,850906
Northern Hemisphere,2021-12-06,162851
Northern Hemisphere,2021-12-13,1126574
Northern Hemisphere,2021-12-20,533456
Northern Hemisphere,2021-12-27,763891
Northern Hemisphere,2022-01-03,1160525
Northern Hemisphere,2022-01-10,852560
Northern Hemisphere,2022-01-17,493410
Northern Hemisphere,2022-01-24,772601
Northern Hemisphere,2022-01-31,539403
Northern Hemisphere,2022-02-07,1445371
Northern Hemisphere,2022-02-14,360354
Northern Hemisphere,2022-02-21,340386
Northern Hemisphere,2022-02-28,977149
Northern Hemisphere,2022-03-07,586501
Northern Hemisphere,2022-03-14,689794
Northern Hemisphere,2022-03-21,717422
Northern Hemisphere,2022-03-28,1060754
Northern Hemisphere,2022-04-04,387844
Northern Hemisphere,2022-04-11,562442
Northern Hemisphere,2022-04-18,623846
Northern Hemisphere,2022-04-25,554316
Northern Hemisphere,2022-05-02,757142
Northern Hemisphere,2022-05-09,527342
Northern Hemisphere,2022-05-16,648718
Northern Hemisphere,2022-05-23,265727
Northern Hemisphere,2022-05-30,543442
Northern Hemisphere,2022-06-06,818097
Northern Hemisphere,2022-06-13,234420
Northern Hemisphere,2022-06-20,705151
Northern Hemisphere,2022-06-27,431426
Northern Hemisphere,2022-07-04,934617
Northern Hemisphere,2022-07-11,783903
Northern Hemisphere,2022-07-18,359385
Northern Hemisphere,2022-07-25,572144
Northern Hemisphere,2022-08-01,625132
Northern Hemisphere,2022-08-08,495414
Northern Hemisphere,2022-08-15,736121
Northern Hemisphere,2022-08-22,564320
Northern Hemisphere,2022-08-29,949978
Northern Hemisphere,2022-09-05,388373
Northern Hemisphere,2022-09-12,742476
Northern Hemisphere,2022-09-19,1032272
Northern Hemisphere,2022-09-26,1014916
Northern Hemisphere,2022-10-03,571190
Northern Hemisphere,2022-10-10,699378
Northern Hemisphere,2022-10-17,561263
Northern Hemisphere,2022-10-24,874306
Northern Hemisphere,2022-10-31,1065841
Northern Hemisphere,2022-11-07,862150
Northern Hemisphere,2022-11-14,1384861
Northern Hemisphere,2022-11-21,1555674
Northern Hemisphere,2022-11-28,2348825
Northern Hemisphere,2022-12-05,295882
Northern Hemisphere,2022-12-12,1876498
Northern Hemisphere,2022-12-19,734613
Northern Hemisphere,2022-12-26,679934
Northern Hemisphere,2023-01-02,872446
Northern Hemisphere,2023-01-09,300504
Northern Hemisphere,2023-01-16,980108
Northern Hemisphere,2023-01-23,687166
Northern Hemisphere,2023-01-30,642801
Northern Hemisphere,2023-02-06,1055169
Northern Hemisphere,2023-02-13,1218860
Northern Hemisphere,2023-02-20,1406123
Northern Hemisphere,2023-02-27,1096457
Northern Hemisphere,2023-03-06,1034144
Northern Hemisphere,2023-03-13,872849
Northern Hemisphere,2023-03-20,880588
Northern Hemisphere,2023-03-27,350648
Northern Hemisphere,2023-04-03,718994
Northern Hemisphere,2023-04-10,558093
Northern Hemisphere,2023-04-17,869125
Northern Hemisphere,2023-04-24,657033
Northern Hemisphere,2023-05-01,318578
Northern Hemisphere,2023-05-08,960798
Northern Hemisphere,2023-05-15,321912
Northern Hemisphere,2023-05-22,120535
Northern Hemisphere,2023-05-29,726161
Northern Hemisphere,2023-06-05,347603
Northern Hemisphere,2023-06-12,398536
Northern Hemisphere,2023-06-19,74086
Northern Hemisphere,2023-06-26,317495
Northern Hemisphere,2023-07-03,223913
Northern Hemisphere,2023-07-10,207519
Northern Hemisphere,2023-07-17,361918
Northern Hemisphere,2023-07-24,313784
Northern Hemisphere,2023-07-31,334895
Northern Hemisphere,2023-08-07,233303
Northern Hemisphere,2023-08-14,304966
Northern Hemisphere,2023-08-21,421589
Northern Hemisphere,2023-08-28,232852
Northern Hemisphere,2023-09-04,419107
Northern Hemisphere,2023-09-11,733996
Northern Hemisphere,2023-09-18,623317
Northern Hemisphere,2023-09-25,475308
Northern Hemisphere,2023-10-02,710799
Northern Hemisphere,2023-10-09,806002
Northern Hemisphere,2023-10-16,902553
Northern Hemisphere,2023-10-23,666237
Northern Hemisphere,2023-10-30,513687
Northern Hemisphere,2023-11-06,755585
Northern Hemisphere,2023-11-13,519809
Northern Hemisphere,2023-11-20,886158
Northern Hemisphere,2023-11-27,899229
Northern Hemisphere,2023-12-04,981505
Northern Hemisphere,2023-12-11,1315488
Northern Hemisphere,2023-12-18,187001
Northern Hemisphere,2023-12-25,632069
Northern Hemisphere,2024-01-01,1090650
Northern Hemisphere,2024-01-08,821632
Northern Hemisphere,2024-01-15,1087188
Northern Hemisphere,2024-01-22,944782
Northern Hemisphere,2024-01-29,1608215
Northern Hemisphere,2024-02-05,1183568
Northern Hemisphere,2024-02-12,859814
Northern Hemisphere,2024-02-19,921199
Northern Hemisphere,2024-02-26,571180
Northern Hemisphere,2024-03-04,791922
Northern Hemisphere,2024-03-11,901995
Northern Hemisphere,2024-03-18,372202
Northern Hemisphere,2024-03-25,367088
Northern Hemisphere,2024-04-01,867942
Northern Hemisphere,2024-04-08,565684
Northern Hemisphere,2024-04-15,435593
Northern Hemisphere,2024-04-22,665108
Northern Hemisphere,2024-04-29,424790
Northern Hemisphere,2024-05-06,577514
Northern Hemisphere,2024-05-13,680506
Northern Hemisphere,2024-05-20,402277
Northern Hemisphere,2024-05-27,644164
Northern Hemisphere,2024-06-03,402618
Northern Hemisphere,2024-06-10,249446
Northern Hemisphere,2024-06-17,425895
Northern Hemisphere,2024-06-24,402470
Northern Hemisphere,2024-07-01,153509
Northern Hemisphere,2024-07-08,445821
Northern Hemisphere,2024-07-15,348655
Northern Hemisphere,2024-07-22,247256
Northern Hemisphere,2024-07-29,391507
Northern Hemisphere,2024-08-05,309551
Northern Hemisphere,2024-08-12,238934
Northern Hemisphere,2024-08-19,170283
Northern Hemisphere,2024-08-26,253055
Northern Hemisphere,2024-09-02,489688
Northern Hemisphere,2024-09-09,350146
Northern Hemisphere,2024-09-16,277696
Northern Hemisphere,2024-09-23,997957
Northern Hemisphere,2024-09-30,1205394
Northern Hemisphere,2024-10-07,567877
Northern Hemisphere,2024-10-14,617609
Northern Hemisphere,2024-10-21,629882
Northern Hemisphere,2024-10-28,498877
Northern Hemisphere,2024-11-04,759829
Northern Hemisphere,2024-11-11,578088
Northern Hemisphere,2024-11-18,529779
Northern Hemisphere,2024-11-25,1123801
Northern Hemisphere,2024-12-02,1197640
Northern Hemisphere,2024-12-09,769982
Northern Hemisphere,2024-12-16,542888
Northern Hemisphere,2024-12-23,833112
Northern Hemisphere,2024-12-30,723679
Northern Hemisphere,2025-01-06,581094
Northern Hemisphere,2025-01-13,872509
Northern Hemisphere,2025-01-20,833846
Northern Hemisphere,2025-01-27,1127967
Northern Hemisphere,2025-02-03,1249139
Northern Hemisphere,2025-02-10,844930
Northern Hemisphere,2025-02-17,890191
Northern Hemisphere,2025-02-24,1035109
Northern Hemisphere,2025-03-03,1401919
Northern Hemisphere,2025-03-10,492579
Northern Hemisphere,2025-03-17,465697
Northern Hemisphere,2025-03-24,374429
Northern Hemisphere,2025-03-31,1424035
Northern Hemisphere,2025-04-07,985161
Northern Hemisphere,2025-04-14,773219
Northern Ireland,2020-01-27,3363
Northern Ireland,2020-02-03,3471
Northern Ireland,2020-02-10,0
Northern Ireland,2020-02-17,3134
Northern Ireland,2020-02-24,0
Northern Ireland,2020-03-02,0
Northern Ireland,2020-03-09,3105
Northern Ireland,2020-03-16,0
Northern Ireland,2020-03-23,0
Northern Ireland,2020-03-30,0
Northern Ireland,2020-04-06,0
Northern Ireland,2020-04-13,345
Northern Ireland,2020-04-20,0
Northern Ireland,2020-04-27,292
Northern Ireland,2020-05-04,0
Northern Ireland,2020-05-11,255
Northern Ireland,2020-05-18,292
Northern Ireland,2020-05-25,230
Northern Ireland,2020-06-01,0
Northern Ireland,2020-06-08,286
Northern Ireland,2020-06-15,248
Northern Ireland,2020-06-22,0
Northern Ireland,2020-06-29,0
Northern Ireland,2020-07-06,257
Northern Ireland,2020-07-13,277
Northern Ireland,2020-07-20,0
Northern Ireland,2020-07-27,342
Northern Ireland,2020-08-03,0
Northern Ireland,2020-08-10,367
Northern Ireland,2020-08-17,0
Northern Ireland,2020-08-24,0
Northern Ireland,2020-08-31,0
Northern Ireland,2020-09-07,0
Northern Ireland,2020-09-14,1007
Northern Ireland,2020-09-21,963
Northern Ireland,2020-09-28,795
Northern Ireland,2020-10-05,679
Northern Ireland,2020-10-12,0
Northern Ireland,2020-10-19,0
Northern Ireland,2020-10-26,538
Northern Ireland,2020-11-02,0
Northern Ireland,2020-11-09,546
Northern Ireland,2020-11-16,590
Northern Ireland,2020-11-23,556
Northern Ireland,2020-11-30,654
Northern Ireland,2020-12-07,728
Northern Ireland,2020-12-14,802
Northern Ireland,2020-12-21,635
Northern Ireland,2020-12-28,0
Northern Ireland,2021-01-04,0
Northern Ireland,2021-01-11,0
Northern Ireland,2021-01-18,516
Northern Ireland,2021-01-25,428
Northern Ireland,2021-02-01,0
Northern Ireland,2021-02-08,443
Northern Ireland,2021-02-15,424
Northern Ireland,2021-02-22,0
Northern Ireland,2021-03-01,382
Northern Ireland,2021-03-08,453
Northern Ireland,2021-03-15,0
Northern Ireland,2021-03-22,519
Northern Ireland,2021-03-29,0
Northern Ireland,2021-04-05,420
Northern Ireland,2021-04-12,609
Northern Ireland,2021-04-19,594
Northern Ireland,2021-04-26,639
Northern Ireland,2021-05-03,619
Northern Ireland,2021-05-10,0
Northern Ireland,2021-05-17,770
Northern Ireland,2021-05-24,774
Northern Ireland,2021-05-31,663
Northern Ireland,2021-06-07,726
Northern Ireland,2021-06-14,689
Northern Ireland,2021-06-21,795
Northern Ireland,2021-06-28,0
Northern Ireland,2021-07-05,0
Northern Ireland,2021-07-12,677
Northern Ireland,2021-07-19,691
Northern Ireland,2021-07-26,679
Northern Ireland,2021-08-02,508
Northern Ireland,2021-08-09,691
Northern Ireland,2021-08-16,0
Northern Ireland,2021-08-23,811
Northern Ireland,2021-08-30,818
Northern Ireland,2021-09-06,0
Northern Ireland,2021-09-13,1259
Northern Ireland,2021-09-20,1120
Northern Ireland,2021-09-27,1280
Northern Ireland,2021-10-04,1507
Northern Ireland,2021-10-11,1479
Northern Ireland,2021-10-18,1474
Northern Ireland,2021-10-25,1345
Northern Ireland,2021-11-01,0
Northern Ireland,2021-11-08,1420
Northern Ireland,2021-11-15,1454
Northern Ireland,2021-11-22,1590
Northern Ireland,2021-11-29,0
Northern Ireland,2021-12-06,1831
Northern Ireland,2021-12-13,1789
Northern Ireland,2021-12-20,1770
Northern Ireland,2021-12-27,0
Northern Ireland,2022-01-03,0
Northern Ireland,2022-01-10,1021
Northern Ireland,2022-01-17,863
Northern Ireland,2022-01-24,874
Northern Ireland,2022-01-31,0
Northern Ireland,2022-02-07,1060
Northern Ireland,2022-02-14,1073
Northern Ireland,2022-02-21,0
Northern Ireland,2022-02-28,1142
Northern Ireland,2022-03-07,1023
Northern Ireland,2022-03-14,982
Northern Ireland,2022-03-21,0
Northern Ireland,2022-03-28,0
Northern Ireland,2022-04-04,0
Northern Ireland,2022-04-11,1122
Northern Ireland,2022-04-18,824
Northern Ireland,2022-04-25,1110
Northern Ireland,2022-05-02,857
Northern Ireland,2022-05-09,0
Northern Ireland,2022-05-16,0
Northern Ireland,2022-05-23,1243
Northern Ireland,2022-05-30,806
Northern Ireland,2022-06-06,1336
Northern Ireland,2022-06-13,1135
Northern Ireland,2022-06-20,1058
Northern Ireland,2022-06-27,1134
Northern Ireland,2022-07-04,0
Northern Ireland,2022-07-11,0
Northern Ireland,2022-07-18,0
Northern Ireland,2022-07-25,799
Northern Ireland,2022-08-01,0
Northern Ireland,2022-08-08,798
Northern Ireland,2022-08-15,835
Northern Ireland,2022-08-22,655
Northern Ireland,2022-08-29,720
Northern Ireland,2022-09-05,929
Northern Ireland,2022-09-12,0
Northern Ireland,2022-09-19,0
Northern Ireland,2022-09-26,0
Northern Ireland,2022-10-03,1831
Northern Ireland,2022-10-10,0
Northern Ireland,2022-10-17,0
Northern Ireland,2022-10-24,0
Northern Ireland,2022-10-31,0
Northern Ireland,2022-11-07,0
Northern Ireland,2022-11-14,1728
Northern Ireland,2022-11-21,2066
Northern Ireland,2022-11-28,2261
Northern Ireland,2022-12-05,3284
Northern Ireland,2022-12-12,0
Northern Ireland,2022-12-19,4104
Northern Ireland,2022-12-26,2396
Northern Ireland,2023-01-02,0
Northern Ireland,2023-01-09,2062
Northern Ireland,2023-01-16,0
Northern Ireland,2023-01-23,0
Northern Ireland,2023-01-30,0
Northern Ireland,2023-02-06,1683
Northern Ireland,2023-02-13,0
Northern Ireland,2023-02-20,0
Northern Ireland,2023-02-27,1549
Northern Ireland,2023-03-06,1632
Northern Ireland,2023-03-13,0
Northern Ireland,2023-03-20,0
Northern Ireland,2023-03-27,0
Northern Ireland,2023-04-03,0
Northern Ireland,2023-04-10,0
Northern Ireland,2023-04-17,327
Northern Ireland,2023-04-24,1202
Northern Ireland,2023-05-01,989
Northern Ireland,2023-05-08,0
Northern Ireland,2023-05-15,1073
Northern Ireland,2023-05-22,1203
Northern Ireland,2023-05-29,0
Northern Ireland,2023-06-05,1080
Northern Ireland,2023-06-12,995
Northern Ireland,2023-06-19,0
Northern Ireland,2023-06-26,0
Northern Ireland,2023-07-03,0
Northern Ireland,2023-07-10,0
Northern Ireland,2023-07-17,965
Northern Ireland,2023-07-24,887
Northern Ireland,2023-07-31,883
Northern Ireland,2023-08-07,852
Northern Ireland,2023-08-14,856
Northern Ireland,2023-08-21,0
Northern Ireland,2023-08-28,0
Northern Ireland,2023-09-04,845
Northern Ireland,2023-09-11,0
Northern Ireland,2023-09-18,1226
Northern Ireland,2023-09-25,2325
Northern Ireland,2023-10-02,2819
Northern Ireland,2023-10-09,0
Northern Ireland,2023-10-16,0
Northern Ireland,2023-10-23,3480
Northern Ireland,2023-10-30,3368
Northern Ireland,2023-11-06,0
Northern Ireland,2023-11-13,3493
Northern Ireland,2023-11-20,3554
Northern Ireland,2023-11-27,3646
Northern Ireland,2023-12-04,4033
Northern Ireland,2023-12-11,4217
Northern Ireland,2023-12-18,0
Northern Ireland,2023-12-25,3045
Northern Ireland,2024-01-01,4022
Northern Ireland,2024-01-08,4121
Northern Ireland,2024-01-15,3783
Northern Ireland,2024-01-22,3902
Northern Ireland,2024-01-29,3898
Northern Ireland,2024-02-05,3848
Northern Ireland,2024-02-12,0
Northern Ireland,2024-02-19,3724
Northern Ireland,2024-02-26,3212
Northern Ireland,2024-03-04,0
Northern Ireland,2024-03-11,0
Northern Ireland,2024-03-18,0
Northern Ireland,2024-03-25,3157
Northern Ireland,2024-04-01,0
Northern Ireland,2024-04-08,0
Northern Ireland,2024-04-15,0
Northern Ireland,2024-04-22,3205
Northern Ireland,2024-04-29,0
Northern Ireland,2024-05-06,0
Northern Ireland,2024-05-13,2785
Northern Ireland,2024-05-20,2330
Northern Ireland,2024-05-27,1950
Northern Ireland,2024-06-03,0
Northern Ireland,2024-06-10,2448
Northern Ireland,2024-06-17,0
Northern Ireland,2024-06-24,2370
Northern Ireland,2024-07-01,0
Northern Ireland,2024-07-08,1749
Northern Ireland,2024-07-15,0
Northern Ireland,2024-07-22,0
Northern Ireland,2024-07-29,1423
Northern Ireland,2024-08-05,1362
Northern Ireland,2024-08-12,1350
Northern Ireland,2024-08-19,0
Northern Ireland,2024-08-26,1346
Northern Ireland,2024-09-02,0
Northern Ireland,2024-09-09,0
Northern Ireland,2024-09-16,0
Northern Ireland,2024-09-23,2341
Northern Ireland,2024-09-30,2538
Northern Ireland,2024-10-07,2596
Northern Ireland,2024-10-14,2697
Northern Ireland,2024-10-21,2726
Northern Ireland,2024-10-28,0
Northern Ireland,2024-11-04,2723
Northern Ireland,2024-11-11,2935
Northern Ireland,2024-11-18,0
Northern Ireland,2024-11-25,0
Northern Ireland,2024-12-02,4029
Northern Ireland,2024-12-09,4359
Northern Ireland,2024-12-16,0
Northern Ireland,2024-12-23,3219
Northern Ireland,2024-12-30,3770
Northern Ireland,2025-01-06,0
Northern Ireland,2025-01-13,2905
Northern Ireland,2025-01-20,0
Northern Ireland,2025-01-27,2725
Northern Ireland,2025-02-03,2785
Northern Ireland,2025-02-10,0
Northern Ireland,2025-02-17,0
Northern Ireland,2025-02-24,0
Northern Ireland,2025-03-03,0
Northern Ireland,2025-03-10,0
Northern Ireland,2025-03-17,0
Northern Ireland,2025-03-24,2581
Northern Ireland,2025-03-31,2616
Northern Ireland,2025-04-07,2530
Panama,2025-01-13,1
Paraguay,2015-01-05,13246
Paraguay,2015-01-12,13529
Paraguay,2015-01-19,13795
Paraguay,2015-01-26,13082
Paraguay,2015-02-02,13687
Paraguay,2015-02-09,12889
Paraguay,2015-02-16,13689
Paraguay,2015-02-23,14269
Paraguay,2015-03-02,16007
Paraguay,2015-03-09,19109
Paraguay,2015-03-16,0
Paraguay,2015-03-23,19397
Paraguay,2015-03-30,0
Paraguay,2015-04-06,0
Paraguay,2015-04-13,17375
Paraguay,2015-04-20,0
Paraguay,2015-04-27,0
Paraguay,2015-05-04,19683
Paraguay,2015-05-11,16082
Paraguay,2015-05-18,0
Paraguay,2015-05-25,0
Paraguay,2015-06-01,0
Paraguay,2015-06-08,21973
